hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
打騙步,phah-phiàn-pōo,phah-phiàn-pō͘,16,True,False,False,False,False,False,True,False,False,False
打落公,phah-lo̍h-kong,phah-lo̍h-kong,16,True,False,False,False,False,False,True,False,False,False
打頭對,phah-thâu-tuì,phah-thâu-tùi,16,True,False,False,False,False,False,True,False,False,False
打觔斗,phah-kun-táu,phah-kun-táu,16,True,False,False,False,False,False,True,False,False,False
打觸惡,phah-tshik-òo,phah-chhek-ò͘,16,True,False,False,False,False,False,True,False,False,False
打觸衰,phah-tshik-sue,phah-chhek-soe,16,True,True,False,False,False,False,True,False,False,False
打豆簽,phah-tāu-tshiam,phah-tāu-chhiam,16,True,False,False,False,False,False,True,False,False,False
拳頭母,kûn-thâu-bú,kûn-thâu-bú,16,True,True,False,False,False,False,False,False,False,False
打豬肉,phah-ti-bah,phah-ti-bah,16,True,False,False,False,False,False,True,False,False,False
打跋倒,phah-pua̍h-tó,phah-poa̍h-tó,16,True,False,False,False,False,False,True,False,False,False
打車仔,phah-tshia-á,phah-chhia-á,16,True,False,False,False,False,False,True,False,False,False
打輕便,phah-khing-piān,phah-kheng-piān,16,True,False,False,False,False,False,True,False,False,False
打通套,phah-thong-thò,phah-thong-thò,16,True,False,False,False,False,False,True,False,False,False
打通透,phah-thong-thàu,phah-thong-thàu,16,True,False,False,False,False,False,True,False,False,False
打通關,phah-thong-kuan,phah-thong-koan,16,True,True,False,False,False,False,False,False,False,False
打遞解,phah-tuē-kè,phah-tōe-kè,16,True,False,False,False,False,False,True,False,False,False
打還動,phah-huân-tōng,phah-hoân-tōng,16,True,False,False,False,False,False,True,False,False,False
打邊櫓,phah-pinn-lóo,phah-piⁿ-ló͘,16,True,False,False,False,False,False,True,False,False,False
打邊鼓,phah-pinn-kóo,phah-piⁿ-kó͘,16,True,False,False,False,False,False,True,False,False,False
打醒眠,phah-tshínn-bîn,phah-tshínn-bîn,16,True,False,False,False,False,False,True,False,False,False
打鈕仔,phah-liú-á,phah-liú-á,16,True,False,False,False,False,False,True,False,False,False
打銀店,phah-gûn-tiàm,phah-gûn-tiàm,16,True,False,False,False,False,False,True,False,False,False
打鐵哥,phah-thih-ko,phah-thih-ko,16,True,False,False,False,False,False,True,False,False,False
打鐵鞭,phah-thih-pinn,phah-thih-piⁿ,16,True,False,False,False,False,False,True,False,False,False
打鐵鱸,phah-thih-lôo,phah-thih-lô͘,16,True,False,False,False,False,False,True,False,False,False
打長合,phah-tn̂g-kah,phah-tn̂g-kah,16,True,False,False,False,False,False,True,False,False,False
打長坐,phah-tn̂g-tsē,phah-tn̂g-chē,16,True,False,False,False,False,False,True,False,False,False
打長歇,phah-tn̂g-hioh,phah-tn̂g-hioh,16,True,False,False,False,False,False,True,False,False,False
打閂根,phah-tshuànn-kun,phah-chhòaⁿ-kun,16,True,False,False,False,False,False,True,False,False,False
打青驚,phah-tshenn-kiann,phah-chheⁿ-kiaⁿ,16,True,True,False,False,False,False,False,False,False,False
打青驚,phah-tshinn-kiann,phah-chhiⁿ-kiaⁿ,16,True,True,False,False,False,False,False,False,False,False
打頭子,phah-thâu-tsí,phah-thâu-tsí,16,True,False,False,False,False,False,True,False,False,False
扶膦脬,phôo-lān-pha,phô͘-lān-pha,16,True,True,False,False,False,True,False,False,False,False
找賬尾,tsāu-siàu-bé,chāu-siàu-bé,16,True,False,False,False,False,False,True,False,False,False
抄人膎,tshiau-lâng-kê,chhiau-lâng-kê,16,True,False,False,True,False,False,False,False,False,False
抄人鮭,tshiau-lâng-kê,chhiau-lâng-kê,16,True,False,False,False,False,True,False,False,False,False
拌嘴舌,puānn-tshuì-tsi̍h,pōaⁿ-chhùi-chi̍h,16,True,False,False,False,False,True,False,False,False,False
拌土粉,puānn-thôo-hún,pōaⁿ-thô͘-hún,16,True,False,False,False,False,True,False,False,False,False
拍不見,phah-m̄-kìnn,phah-m̄-kìⁿ,16,True,True,False,False,False,False,False,False,False,False
拍交嗆,phah-kha-tshiùnn,phah-kha-chhiùⁿ,16,True,True,False,False,False,False,False,False,False,False
拍初胚,phah-tshoo-phue,phah-chho͘-phoe,16,True,False,False,False,False,False,False,True,False,False
拍嘴古,phah-tshuì-kóo,phah-chhùi-kó͘,16,True,False,False,False,False,True,False,False,False,False
拍嘴鼓,phah-tshuì-kóo,phah-chhùi-kó͘,16,True,True,False,False,False,True,False,False,False,False
拍拚衝,phah-piànn-tshiong,phah-piàⁿ-chhiong,16,True,False,True,False,False,False,False,False,False,False
拍拳師,phah-kûn-sai,phah-kûn-sai,16,True,False,False,True,False,False,False,False,False,False
拍矸轆,phah-kan-lo̍k,phah-kan-lo̍k,16,True,False,False,False,False,True,False,False,False,False
拍粗胚,phah-tshoo-phue,phah-chho͘-phoe,16,True,False,False,False,False,False,False,True,False,False
拍結球,phah-kat-kiû,phah-kat-kiû,16,True,True,False,False,False,True,False,False,False,False
拍腳倉,phah-kha-tshng,phah-kha-chhng,16,True,False,False,False,False,True,False,False,False,False
拍青驚,phah-tshenn-kiann,phah-chheⁿ-kiaⁿ,16,True,False,False,False,False,True,False,False,False,False
拓土機,thuh-thôo-ki,thuh-thô͘-ki,16,True,True,False,False,False,False,False,False,False,False
拔土柱,pui̍h-thôo-thiāu,pu̍ih-thô͘-thiāu,16,True,False,False,False,False,False,True,False,False,False
拔封栱,pui̍h-hong-kóng,pu̍ih-hong-kóng,16,True,False,False,False,False,True,False,False,False,False
拔虎鬚,pue̍h-hóo-tshiu,poe̍h-hó͘-chhiu,16,True,False,False,False,False,True,False,False,False,False
拔虎鬚,pui̍h-hóo-tshiu,pu̍ih-hó͘-chhiu,16,True,False,False,False,False,False,True,False,False,False
拕拕痛,tiuh-tiuh-thiànn,tiuh-tiuh-thiàⁿ,16,True,False,False,False,False,False,True,False,False,False
拚勢衝,piànn-sè-tshiong,piàⁿ-sè-chhiong,16,True,False,True,False,False,False,False,False,False,False
拚勢衝,piànn-sì-tshiong,piàⁿ-sì-chhiong,16,True,False,True,False,False,False,False,False,False,False
招子婿,tsio-kiánn-sài,chio-kiáⁿ-sài,16,True,True,False,False,False,False,True,False,False,False
招歸黨,tsio-kui-tóng,chio-kui-tóng,16,True,False,False,False,False,True,False,False,False,False
招腳手,tsio-kha-tshiú,chio-kha-chhiú,16,True,False,False,False,False,True,False,False,False,False
拜師傅,pài-sai-hū,pài-sai-hū,16,True,False,False,False,False,True,False,False,False,False
拭仔帶,tshit-á-tuà,chhit-á-tòa,16,True,False,False,True,False,False,False,False,False,False
拱相倚,kīng-sio-uá,kēng-sio-óa,16,True,False,False,False,False,True,False,False,False,False
手摸乳,tshiú-bong-ling,chhiú-bong-leng,16,True,False,False,True,False,False,False,False,False,False
拋輦斗,pha-lián-táu,pha-lián-táu,16,True,False,False,False,False,True,False,False,False,False
拋車輦,pha-tshia-lián,pha-chhia-lián,16,True,False,False,False,False,True,False,False,False,False
拈田𧉅,liam-tshân-inn,liam-chhân-iⁿ,16,True,True,False,False,False,False,False,False,False,False
折糕仔,at-ko-á,at-ko-á,16,True,False,False,False,False,False,True,False,False,False
抄封田,tshau-hong-tshân,chhau-hong-chhân,16,True,False,False,False,False,False,True,False,False,False
抄封租,tshau-hong-tsoo,chhau-hong-cho͘,16,True,False,False,False,False,False,True,False,False,False
抄身軀,tshiau-sin-khu,chhiau-sin-khu,16,True,False,False,False,False,True,False,False,False,False
抈鼻仔,mooh-phīnn-á,mo͘h-phīⁿ-á,16,True,False,False,False,False,True,False,False,False,False
抉豬胚,kuat-ti-phue,koat-ti-phoe,16,True,False,False,False,False,True,False,False,False,False
抑不過,iáu-m̄-koh,iáu-m̄-koh,16,True,True,False,False,False,False,False,False,False,False
抑毋擱,iáu-m̄-koh,iáu-m̄-koh,16,True,True,False,False,False,False,False,False,False,False
投腳雞,tiô-kha-kue,tiô-kha-koe,16,True,False,False,False,False,False,True,False,False,False
折--折,at--tsi̍h,at--chi̍h,16,True,False,False,False,False,False,True,False,False,False
折--斷,at--tn̄g,at--tn̄g,16,True,False,False,False,False,False,True,False,False,False
折手把,at-tshiú-pà,at-chhiú-pà,16,True,True,False,False,False,False,False,False,False,False
折手霸,at-tshiú-pà,at-chhiú-pà,16,True,True,False,False,False,False,False,False,False,False
折筍仔,at-sún-á,at-sún-á,16,True,False,False,False,False,False,True,False,False,False
折蔗坑,at-tsià-khōng,at-chià-khōng,16,True,False,False,False,False,False,True,False,False,False
拈田𧉅,liam-tshân-enn,liam-chhân-eⁿ,16,True,True,False,False,False,False,False,False,False,False
折鳳梨,at-ōng-lâi,at-ōng-lâi,16,True,False,False,False,False,False,True,False,False,False
折麻條,at-muâ-liâu,at-môa-liâu,16,True,False,False,False,False,False,True,False,False,False
抱佛腳,phāu-hu̍t-kha,phāu-hu̍t-kha,16,True,False,False,False,False,True,False,False,False,False
抱佛腳,phō-pu̍t-kha,phō-pu̍t-kha,16,True,False,False,False,False,True,False,False,False,False
抱囝仔,phō-gín-á,phō-gín-á,16,True,False,False,False,False,True,False,False,False,False
抱心旁,phō-sim-pîng,phō-sim-pêng,16,True,False,False,False,False,True,True,False,False,False
抱柱旁,phō-thiāu-pîng,phō-thiāu-pêng,16,True,False,False,False,False,False,True,False,False,False
抵凶手,tu-hiong-siú,tu-hiong-siú,16,True,False,False,False,False,False,True,False,False,False
抽後腳,thiu-āu-kha,thiu-āu-kha,16,True,False,False,False,False,True,False,False,False,False
抽虎鬚,liu-hóo-tshiu,liu-hó͘-chhiu,16,True,False,False,False,False,True,False,False,False,False
拄磕睡,tuh-ka-tsuē,tuh-ka-chōe,16,True,True,False,False,False,False,False,False,False,False
担仔麵,tànn-á-mī,tàⁿ-á-mī,16,True,True,False,False,False,False,False,False,False,False
拆封條,thiah-hong-tiâu,thiah-hong-tiâu,16,True,False,False,False,False,True,False,False,False,False
打落身,phah-lo̍h-sin,phah-lo̍h-sin,16,True,False,False,False,False,False,True,False,False,False
打血盆,phah-huih-phûn,phah-huih-phûn,16,True,False,False,False,False,False,True,False,False,False
打菜腳,phah-tshài-kha,phah-chhài-kha,16,True,False,False,False,False,False,True,False,False,False
打寒熱,phah-kuânn-jia̍t,phah-kôaⁿ-jia̍t,16,True,False,False,False,False,False,True,False,False,False
打中午,phah-tiong-ngóo,phah-tiong-ngó͘,16,True,False,False,False,False,False,True,False,False,False
打交落,phah-ka-la̍uh,phah-ka-lau̍h,16,True,True,False,False,False,False,False,False,False,False
打倒轉,phah-tò-tńg,phah-tò-tńg,16,True,False,False,False,False,False,True,False,False,False
打八將,phah-pat-tsiòng,phah-pat-chiòng,16,True,False,False,False,False,False,True,False,False,False
打公家,phah-kong-ke,phah-kong-ke,16,True,False,False,False,False,False,True,False,False,False
打加下,phah-ke-ē,phah-ke-ē,16,True,False,False,False,False,False,True,False,False,False
打半死,phah-puànn-sí,phah-pòaⁿ-sí,16,True,False,False,False,False,False,True,False,False,False
打半跪,phah-puànn-kuī,phah-pòaⁿ-kūi,16,True,False,False,False,False,False,True,False,False,False
打卍字,phah-bān-jī,phah-bān-jī,16,True,False,False,False,False,False,True,False,False,False
打咯雞,phah-ko̍k-ke,phah-ko̍k-ke,16,True,True,False,False,False,False,False,False,False,False
打咳啾,phah-kha-tshiùnn,phah-kha-chhiùⁿ,16,True,True,False,False,False,False,False,False,False,False
打咳嗽,phah-ka-tshiùnn,phah-ka-chhiùⁿ,16,True,False,False,False,False,False,True,False,False,False
打唪管,phah-phiāng-kóng,phah-phiāng-kóng,16,True,False,False,False,False,False,True,False,False,False
打唪鼓,phah-phiāng-kóo,phah-phiāng-kó͘,16,True,False,False,False,False,False,True,False,False,False
打嘴古,phah-tshuì-kóo,phah-chhùi-kó͘,16,True,False,False,False,False,False,True,False,False,False
打嘴鼓,phah-tshuì-kóo,phah-chhùi-kó͘,16,True,True,False,False,False,False,False,False,False,False
打噗仔,phah-pho̍k-á,phah-pho̍k-á,16,True,True,False,False,False,False,False,False,False,False
打土礱,phah-thôo-lâng,phah-thô͘-lâng,16,True,False,False,False,False,False,True,False,False,False
打地基,phah-tē-ki,phah-tē-ki,16,True,False,False,False,False,False,True,False,False,False
打地獄,phah-tē-ga̍k,phah-tē-ga̍k,16,True,False,False,False,False,False,True,False,False,False
打壁錢,phah-piah-tsînn,phah-piah-chîⁿ,16,True,False,False,False,False,False,True,False,False,False
打大麵,phah-tuā-mī,phah-tōa-mī,16,True,False,False,False,False,False,True,False,False,False
打失落,phah-sit-lo̍h,phah-sit-lo̍h,16,True,False,False,False,False,False,True,False,False,False
打妻菜,phah-bóo-tshài,phah-bó͘-chhài,16,True,False,False,False,True,False,False,False,False,False
打字機,phah-jī-ki,phah-jī-ki,16,True,True,False,False,False,False,True,False,False,False
打字機,phah-lī-ki,phah-lī-ki,16,True,True,False,False,False,False,False,False,False,False
打字稿,phah-jī-kó,phah-jī-kó,16,True,False,False,False,False,False,True,False,False,False
打字號,phah-jī-hō,phah-jī-hō,16,True,False,False,False,False,False,True,False,False,False
打官司,phah-kuann-si,phah-koaⁿ-si,16,True,True,False,False,False,False,True,False,False,False
打不見,phah-n̍gh-kìnn,phah-n̍gh-kìⁿ,16,True,False,False,False,False,False,True,False,False,False
打不見,phah-m̄-kìnn,phah-m̄-kìⁿ,16,True,True,False,False,False,False,True,False,False,False
打三菊,phah-sam-kiok,phah-sam-kiok,16,True,False,False,False,False,False,True,False,False,False
扑生驚,phah-tshenn-kiann,phah-chheⁿ-kiaⁿ,16,True,True,False,False,False,False,False,False,False,False
手斬斷,tshiú-tsām-tn̄g,chhiú-chām-tn̄g,16,True,False,False,False,False,False,True,False,False,False
手舉鼎,tshiú-gia̍h-tiánn,chhiú-gia̍h-tiáⁿ,16,True,False,False,False,False,True,False,False,False,False
扑交落,phah-ka-la̍uh,phah-ka-lau̍h,16,True,True,False,False,False,False,False,False,False,False
扑咯雞,phah-ko̍k-ke,phah-ko̍k-ke,16,True,True,False,False,False,False,False,False,False,False
扑咳啾,phah-kha-tshiùnn,phah-kha-chhiùⁿ,16,True,True,False,False,False,False,False,False,False,False
扑喙鼓,phah-tshuì-kóo,phah-chhùi-kó͘,16,True,True,False,False,False,False,False,False,False,False
扑噗仔,phah-pho̍k-á,phah-pho̍k-á,16,True,True,False,False,False,False,False,False,False,False
拴腳手,tshuân-kha-tshiú,chhoân-kha-chhiú,16,True,False,False,False,False,False,True,False,False,False
扑字機,phah-jī-ki,phah-jī-ki,16,True,True,False,False,False,False,False,False,False,False
扑字機,phah-lī-ki,phah-lī-ki,16,True,True,False,False,False,False,False,False,False,False
扑官司,phah-kuann-si,phah-koaⁿ-si,16,True,True,False,False,False,False,False,False,False,False
扑尻川,phah-kha-tshng,phah-kha-chhng,16,True,True,False,False,False,False,False,False,False,False
扑手銃,phah-tshiú-tshìng,phah-chhiú-chhèng,16,True,True,False,False,False,False,False,False,False,False
扑生驚,phah-tshinn-kiann,phah-chhiⁿ-kiaⁿ,16,True,True,False,False,False,False,False,False,False,False
打七響,phah-tshit-hiáng,phah-chhit-hiáng,16,True,False,False,False,False,False,True,False,False,False
扑石師,phah-tsio̍h-sai,phah-chio̍h-sai,16,True,True,False,False,False,False,False,False,False,False
扑算盤,phah-sǹg-puânn,phah-sǹg-pôaⁿ,16,True,True,False,False,False,False,False,False,False,False
扑納涼,phah-lā-liâng,phah-lā-liâng,16,True,True,False,False,False,False,False,False,False,False
扑觸衰,phah-tshik-sue,phah-chhek-soe,16,True,True,False,False,False,False,False,False,False,False
扑通關,phah-thong-kuan,phah-thong-koan,16,True,True,False,False,False,False,False,False,False,False
扑鳥帽,phah-tsiáu-bō,phah-chiáu-bō,16,True,True,False,False,False,False,False,False,False,False
扑麻雀,phah-muâ-tshiok,phah-môa-chhiok,16,True,True,False,False,False,False,False,False,False,False
扒山虎,pê-suann-hóo,pê-soaⁿ-hó͘,16,True,False,False,False,False,False,True,False,False,False
扒虎貓,peh-hóo-niau,peh-hó͘-niau,16,True,False,False,False,False,True,False,False,False,False
扒虎貓,pe̍h-hóo-niau,pe̍h-hó͘-niau,16,True,False,False,False,False,False,True,False,False,False
打--人,phah--lâng,phah--lâng,16,True,False,False,False,False,False,True,False,False,False
打--著,phah--tio̍h,phah--tio̍h,16,True,False,False,False,False,False,True,False,False,False
打丁仔,phah-ting-á,phah-teng-á,16,True,False,False,False,False,False,True,False,False,False
打定頭,phah-tiānn-thâu,phah-tiāⁿ-thâu,16,True,False,False,False,False,False,True,False,False,False
打客話,phah-kheh-uē,phah-kheh-ōe,16,True,False,False,False,False,False,True,False,False,False
打尻川,phah-kha-tshng,phah-kha-chhng,16,True,True,False,False,False,False,True,False,False,False
打浮花,phah-phû-hue,phah-phû-hoe,16,True,False,False,False,False,False,True,False,False,False
